Date,GBPUSD,EURUSD,CHFUSD,AUDUSD,CADUSD,CNYUSD,INRUSD,JPYUSD
20-02-2013,1.542734,1.339585,1.084599,1.034897,0.988435,0.160167,0.018463,0.010671
21-02-2013,1.522997,1.327316,1.077702,1.024842,0.983381,0.160238,0.018495,0.010677
22-02-2013,1.526252,1.319435,1.074495,1.029442,0.982801,0.160282,0.018359,0.010735
25-02-2013,1.50973,1.319592,1.074807,1.029824,0.978378,0.160712,0.018425,0.010613
26-02-2013,1.516415,1.306506,1.073641,1.027031,0.975039,0.160439,0.018566,0.010823
27-02-2013,1.512997,1.306592,1.073422,1.023395,0.975134,0.160552,0.018488,0.010857
28-02-2013,1.51676,1.315097,1.076994,1.023227,0.977087,0.160612,0.018567,0.010834
01-03-2013,1.51653,1.305995,1.067122,1.021899,0.970309,0.16071,0.018395,0.010801
04-03-2013,1.503601,1.301693,1.061549,1.019628,0.973643,0.160761,0.018216,0.010688
05-03-2013,1.512859,1.303611,1.06349,1.020387,0.974137,0.160707,0.018229,0.010707
06-03-2013,1.513775,1.304853,1.062485,1.026684,0.974042,0.160715,0.018209,0.010719
07-03-2013,1.499678,1.297858,1.054296,1.023353,0.968805,0.160805,0.018277,0.010647
08-03-2013,1.50263,1.311131,1.061346,1.027063,0.97144,0.160787,0.018329,0.010534
11-03-2013,1.491002,1.298802,1.050089,1.021795,0.972573,0.159429,0.018402,0.010398
12-03-2013,1.490535,1.303271,1.054596,1.027897,0.974279,0.160728,0.01838,0.01035
13-03-2013,1.490535,1.302932,1.055743,1.032898,0.974754,0.160927,0.01847,0.010436
14-03-2013,1.492537,1.29584,1.049781,1.030004,0.972848,0.160948,0.018395,0.010414
15-03-2013,1.509001,1.301236,1.056067,1.038023,0.978378,0.16093,0.018398,0.010421
18-03-2013,1.510757,1.289275,1.057753,1.03539,0.977393,0.159046,0.018511,0.010539
19-03-2013,1.50989,1.294498,1.055743,1.039393,0.978282,0.160919,0.018494,0.010488
20-03-2013,1.509662,1.286389,1.055264,1.036119,0.973833,0.160932,0.018393,0.010521
21-03-2013,1.509662,1.294163,1.058649,1.037807,0.975039,0.161059,0.018399,0.010422
22-03-2013,1.518211,1.290489,1.056859,1.044005,0.976277,0.160955,0.018424,0.010536
25-03-2013,1.524599,1.302406,1.06553,1.044877,0.978282,0.162017,0.018402,0.010545
26-03-2013,1.517911,1.285843,1.054507,1.046244,0.978953,0.161023,0.018461,0.010642
27-03-2013,1.5163,1.286008,1.054741,1.047362,0.983768,0.160976,0.018395,0.010567
28-03-2013,1.512905,1.277792,1.048328,1.044867,0.984155,0.160909,0.018386,0.010603
29-03-2013,1.519757,1.281591,1.053474,1.041829,0.984349,0.160963,0.018386,0.010617
01-04-2013,1.519595,1.280574,1.052499,1.041233,0.983236,0.160873,0.018424,0.010606
02-04-2013,1.522302,1.285017,1.056747,1.043798,0.98371,0.161405,0.018433,0.010732
03-04-2013,1.510802,1.282051,1.054152,1.045719,0.98596,0.161324,0.018375,0.010711
04-04-2013,1.514005,1.285017,1.058425,1.045478,0.986047,0.161272,0.018373,0.010766
05-04-2013,1.522626,1.292825,1.063208,1.042394,0.987186,0.161218,0.018221,0.010369
08-04-2013,1.53492,1.299207,1.070778,1.035165,0.983362,0.162143,0.018247,0.010126
09-04-2013,1.526252,1.302932,1.07032,1.042025,0.983671,0.161225,0.018329,0.010073
10-04-2013,1.532332,1.308027,1.072616,1.0489,0.984223,0.161184,0.018322,0.010106
11-04-2013,1.532567,1.305534,1.071444,1.053785,0.985523,0.161436,0.018344,0.010034
12-04-2013,1.539172,1.311475,1.075153,1.054619,0.990001,0.161426,0.018417,0.010038
15-04-2013,1.535391,1.309929,1.07718,1.051403,0.985455,0.161329,0.018344,0.010162
16-04-2013,1.52973,1.305466,1.075269,1.033805,0.977488,0.161655,0.018334,0.010331
17-04-2013,1.536098,1.31787,1.084363,1.038497,0.978665,0.161757,0.018468,0.010245
18-04-2013,1.52439,1.303492,1.072386,1.030301,0.974564,0.162017,0.018447,0.010201
19-04-2013,1.528351,1.305313,1.072616,1.029803,0.975067,0.160994,0.018511,0.010183
22-04-2013,1.522534,1.305568,1.071421,1.02739,0.975039,0.16152,0.018542,0.01002
23-04-2013,1.529988,1.306165,1.070251,1.026568,0.975134,0.1617,0.018471,0.010085
24-04-2013,1.522997,1.299444,1.05753,1.026104,0.973681,0.161828,0.01839,0.010032
25-04-2013,1.527977,1.301744,1.055509,1.027897,0.975362,0.161802,0.018425,0.010058
26-04-2013,1.543686,1.300728,1.058056,1.029389,0.980248,0.162019,0.018444,0.010066
29-04-2013,1.549187,1.304257,1.061537,1.028415,0.983894,0.162396,0.018391,0.010221
30-04-2013,1.549427,1.309586,1.067122,1.034404,0.988435,0.162201,0.018441,0.010218
01-05-2013,1.55376,1.316829,1.076032,1.037075,0.993335,0.162201,0.018588,0.010281
02-05-2013,1.557196,1.318218,1.078981,1.028574,0.992851,0.16223,0.018637,0.010295
03-05-2013,1.553712,1.306506,1.069862,1.025567,0.989413,0.162464,0.018585,0.01021
06-05-2013,1.557875,1.312336,1.069324,1.030248,0.991896,0.162517,0.018594,0.010091
07-05-2013,1.55376,1.307019,1.06553,1.024485,0.993345,0.162164,0.018459,0.010066
08-05-2013,1.547988,1.307702,1.062925,1.017832,0.995025,0.162509,0.018475,0.010124
09-05-2013,1.554291,1.316136,1.069519,1.019171,0.997307,0.163252,0.018464,0.010113
10-05-2013,1.544592,1.303441,1.053308,1.007648,0.993088,0.163124,0.018434,0.009924
13-05-2013,1.534189,1.296529,1.043079,0.998502,0.988045,0.163087,0.018247,0.009811
14-05-2013,1.530901,1.298802,1.045806,0.997108,0.989903,0.162957,0.018239,0.009836
15-05-2013,1.522719,1.293711,1.036012,0.990884,0.982125,0.163058,0.018249,0.009784
16-05-2013,1.523995,1.288245,1.035947,0.989805,0.984737,0.162975,0.018256,0.009779
17-05-2013,1.527697,1.288328,1.036699,0.982608,0.981836,0.162893,0.018256,0.009791
20-05-2013,1.518119,1.283565,1.030609,0.976753,0.972668,0.163098,0.018219,0.009737
21-05-2013,1.526228,1.289108,1.034447,0.981354,0.976086,0.163161,0.018146,0.009788
22-05-2013,1.516001,1.291906,1.031885,0.981932,0.974374,0.163249,0.018048,0.009762
23-05-2013,1.503511,1.284208,1.020096,0.96637,0.963707,0.163369,0.017968,0.009692
24-05-2013,1.509502,1.292507,1.030928,0.968429,0.96918,0.163292,0.017951,0.009765
27-05-2013,1.513111,1.293778,1.039966,0.963762,0.969114,0.163356,0.017917,0.009895
28-05-2013,1.510894,1.293393,1.038637,0.962927,0.966697,0.163634,0.017997,0.009891
29-05-2013,1.502607,1.284637,1.023646,0.957488,0.960984,0.163626,0.017823,0.009761
30-05-2013,1.513134,1.294783,1.040366,0.96367,0.966464,0.163487,0.017763,0.009909
31-05-2013,1.522905,1.304393,1.048548,0.966931,0.970685,0.163375,0.017737,0.009891
03-06-2013,1.520913,1.299646,1.044932,0.962279,0.965531,0.163271,0.017676,0.009953
04-06-2013,1.532144,1.307292,1.055409,0.975324,0.972479,0.163353,0.017647,0.010026
05-06-2013,1.530386,1.307343,1.054519,0.964506,0.96637,0.163433,0.017719,0.009975
06-06-2013,1.540334,1.309329,1.061797,0.951475,0.966931,0.163457,0.01763,0.010106
07-06-2013,1.560257,1.324556,1.07587,0.956151,0.973236,0.163233,0.017594,0.010275
10-06-2013,1.553109,1.322401,1.067111,0.941797,0.978981,0.163233,0.017594,0.010179
11-06-2013,1.553109,1.322401,1.071008,0.945805,0.980969,0.163233,0.017594,0.010116
12-06-2013,1.553109,1.322401,1.0819,0.946074,0.981942,0.163233,0.017594,0.010406
13-06-2013,1.568135,1.333956,1.086248,0.948047,0.979816,0.163305,0.017293,0.010424
14-06-2013,1.571388,1.336791,1.084175,0.963762,0.984543,0.163281,0.017242,0.010472
17-06-2013,1.572302,1.334864,1.084952,0.957579,0.983787,0.163377,0.017392,0.010611
18-06-2013,1.571783,1.336309,1.084246,0.954472,0.981643,0.163532,0.017211,0.010562
19-06-2013,1.563697,1.338993,1.086602,0.948587,0.978761,0.163439,0.016996,0.010469
20-06-2013,1.548251,1.329186,1.076786,0.928074,0.973047,0.163482,0.017032,0.010353
21-06-2013,1.551711,1.323557,1.079797,0.920302,0.963948,0.163447,0.016788,0.010294
24-06-2013,1.538911,1.31053,1.06792,0.923617,0.954198,0.163308,0.016873,0.01016
25-06-2013,1.544735,1.313232,1.072444,0.926183,0.952562,0.162997,0.01672,0.010253
26-06-2013,1.541687,1.307976,1.065417,0.926355,0.951013,0.162991,0.016762,0.010189
27-06-2013,1.532591,1.301338,1.061402,0.92885,0.955356,0.161256,0.016471,0.010228
28-06-2013,1.525832,1.303594,1.058324,0.92816,0.954381,0.160519,0.016615,0.010155
01-07-2013,1.520473,1.301406,1.058089,0.912909,0.951185,0.163196,0.016799,0.010062
02-07-2013,1.521653,1.306762,1.058235,0.924471,0.952562,0.163327,0.016841,0.010034
03-07-2013,1.515289,1.297892,1.051967,0.914495,0.948047,0.163319,0.016793,0.009927
04-07-2013,1.52744,1.301084,1.056412,0.909256,0.952109,0.163377,0.016606,0.010004
05-07-2013,1.503895,1.290772,1.045478,0.91416,0.950299,0.163511,0.016618,0.009978
08-07-2013,1.48794,1.282907,1.035947,0.906208,0.945832,0.163329,0.016605,0.009863
09-07-2013,1.495372,1.287101,1.037646,0.913993,0.947239,0.163297,0.016478,0.009916
10-07-2013,1.486149,1.278184,1.027686,0.916506,0.949668,0.163412,0.01664,0.009886
11-07-2013,1.518003,1.318774,1.061244,0.927558,0.963206,0.163289,0.016698,0.010147
12-07-2013,1.517865,1.309775,1.055632,0.9176,0.963939,0.16326,0.016715,0.010097
15-07-2013,1.510369,1.305995,1.056412,0.907803,0.962279,0.163199,0.016699,0.010081
16-07-2013,1.510004,1.305875,1.054519,0.909174,0.958341,0.163196,0.01672,0.010005
17-07-2013,1.513844,1.315115,1.063604,0.924129,0.963577,0.163265,0.016865,0.010085
18-07-2013,1.520982,1.311699,1.062248,0.923191,0.960716,0.163257,0.016857,0.010034
19-07-2013,1.522209,1.311063,1.058918,0.918021,0.963484,0.163098,0.01674,0.009948
22-07-2013,1.528491,1.315997,1.064509,0.921914,0.965904,0.163188,0.016854,0.009961
23-07-2013,1.536523,1.319035,1.068422,0.92584,0.967586,0.163108,0.016745,0.010068
24-07-2013,1.537492,1.322332,1.069747,0.928936,0.971817,0.163201,0.016734,0.010051
25-07-2013,1.530854,1.319087,1.066087,0.912992,0.969067,0.163239,0.016913,0.009955
26-07-2013,1.538177,1.327422,1.075431,0.923958,0.972195,0.163273,0.016961,0.010073
29-07-2013,1.539243,1.328745,1.077563,0.925583,0.973681,0.163353,0.016932,0.010208
30-07-2013,1.534166,1.326365,1.074241,0.919456,0.974469,0.163332,0.016832,0.0102
31-07-2013,1.524204,1.326489,1.075708,0.907276,0.970761,0.163353,0.016445,0.010202
01-08-2013,1.517497,1.330141,1.079914,0.895015,0.972384,0.163428,0.016493,0.010221
02-08-2013,1.512036,1.321196,1.067886,0.894214,0.966464,0.163385,0.016547,0.010058
05-08-2013,1.528725,1.327898,1.076195,0.890551,0.962695,0.163412,0.016367,0.010108
06-08-2013,1.535391,1.32575,1.078179,0.891425,0.965512,0.16354,0.016427,0.01018
07-08-2013,1.534495,1.330814,1.081081,0.898876,0.964134,0.163621,0.016452,0.010277
08-08-2013,1.549691,1.334098,1.085305,0.900252,0.95961,0.163688,0.016339,0.010355
09-08-2013,1.553591,1.338007,1.086933,0.910747,0.968336,0.163629,0.016468,0.010337
12-08-2013,1.551398,1.333938,1.084599,0.918527,0.972479,0.163615,0.016482,0.010412
13-08-2013,1.54581,1.329292,1.079482,0.911577,0.969735,0.163605,0.016295,0.010288
14-08-2013,1.54507,1.326559,1.072225,0.909918,0.966669,0.163618,0.016273,0.010188
15-08-2013,1.551614,1.326418,1.070859,0.914495,0.967895,0.163677,0.016316,0.010219
16-08-2013,1.564211,1.335399,1.080707,0.913325,0.970695,0.163867,0.016324,0.010303
19-08-2013,1.5625,1.332907,1.078632,0.919963,0.967876,0.1638,0.016003,0.010239
20-08-2013,1.564896,1.333387,1.082017,0.911577,0.966651,0.163588,0.015662,0.010248
21-08-2013,1.566392,1.342102,1.090703,0.906208,0.962001,0.163543,0.015783,0.010276
22-08-2013,1.56167,1.334294,1.083072,0.896958,0.953925,0.163575,0.015458,0.010224
23-08-2013,1.559722,1.335506,1.082731,0.901876,0.950878,0.163637,0.015526,0.010113
26-08-2013,1.558094,1.338652,1.085765,0.902853,0.952109,0.163639,0.015608,0.010131
27-08-2013,1.558482,1.337918,1.084716,0.901388,0.952435,0.163634,0.015554,0.010177
28-08-2013,1.554799,1.339208,1.090394,0.894614,0.953243,0.163621,0.014957,0.010321
29-08-2013,1.552747,1.333493,1.083882,0.894694,0.953098,0.163655,0.014848,0.010232
30-08-2013,1.550652,1.323627,1.073768,0.892618,0.948857,0.163653,0.014839,0.010174
02-09-2013,1.551903,1.32083,1.072731,0.893895,0.949154,0.16368,0.015017,0.010164
03-09-2013,1.554702,1.319,1.069862,0.900009,0.947751,0.163677,0.015035,0.010043
04-09-2013,1.556372,1.317402,1.068148,0.905633,0.949235,0.16365,0.014575,0.010045
05-09-2013,1.562207,1.320062,1.068719,0.917179,0.952744,0.163663,0.01509,0.010027
06-09-2013,1.558992,1.311837,1.058246,0.91191,0.952381,0.163669,0.01515,0.009988
09-09-2013,1.563599,1.317419,1.065292,0.919625,0.960338,0.163653,0.015328,0.010002
10-09-2013,1.56976,1.325803,1.072317,0.923191,0.964134,0.163639,0.01561,0.010028
11-09-2013,1.573292,1.326629,1.069633,0.93006,0.965904,0.163666,0.015718,0.009972
12-09-2013,1.582604,1.331558,1.07528,0.933532,0.970054,0.163706,0.015833,0.010017
13-09-2013,1.580453,1.329893,1.074356,0.926269,0.96872,0.16372,0.015718,0.010042
16-09-2013,1.593626,1.335934,1.080964,0.932314,0.969941,0.163698,0.0158,0.010099
17-09-2013,1.590306,1.333796,1.07897,0.932227,0.969114,0.163658,0.0158,0.010094
18-09-2013,1.590508,1.335791,1.079914,0.935366,0.971345,0.163626,0.015828,0.010088
19-09-2013,1.61332,1.352302,1.096011,0.949758,0.978177,0.163634,0.015728,0.010182
20-09-2013,1.603798,1.353418,1.098467,0.944555,0.974108,0.163634,0.01608,0.010061
23-09-2013,1.601691,1.353455,1.098274,0.940203,0.971072,0.163634,0.015944,0.010073
24-09-2013,1.604158,1.349892,1.098454,0.942329,0.972479,0.163639,0.015954,0.010128
25-09-2013,1.599591,1.347182,1.094811,0.938438,0.970318,0.163642,0.015944,0.010127
26-09-2013,1.607381,1.351698,1.099022,0.936593,0.969011,0.163666,0.016018,0.010159
27-09-2013,1.603746,1.348618,1.09878,0.935979,0.969838,0.163629,0.0162,0.010111
30-09-2013,1.616893,1.349546,1.104728,0.930146,0.969744,0.163669,0.015896,0.010222
01-10-2013,1.618699,1.352521,1.104606,0.932053,0.968645,0.163626,0.01598,0.010163
02-10-2013,1.619223,1.352338,1.103193,0.939143,0.967352,0.163626,0.015972,0.010212
03-10-2013,1.623561,1.359102,1.108537,0.938703,0.96857,0.163626,0.016111,0.010277
04-10-2013,1.615692,1.362416,1.112595,0.940203,0.96827,0.163626,0.016139,0.010282
07-10-2013,1.603592,1.356999,1.104606,0.944287,0.970987,0.163626,0.016292,0.010279
08-10-2013,null,null,null,null,null,null,null,null
09-10-2013,1.612097,1.359804,1.108697,0.944822,0.965717,0.163637,0.016121,0.01032
10-10-2013,1.595507,1.352027,1.098237,0.945001,0.962205,0.163637,0.016179,0.010259
11-10-2013,1.598006,1.352667,1.097924,0.945564,0.960679,0.163779,0.016231,0.010185
14-10-2013,1.597112,1.355675,1.09907,0.944733,0.964869,0.16365,0.016396,0.010171
15-10-2013,1.597189,1.355859,1.09749,0.951203,0.96609,0.163991,0.016292,0.010137
16-10-2013,1.598466,1.352174,1.094883,0.953744,0.964088,0.164131,0.016173,0.010148
17-10-2013,1.594388,1.352247,1.093853,0.954381,0.968242,0.164209,0.016273,0.010107
18-10-2013,1.614935,1.366699,1.107297,0.961723,0.970968,0.164252,0.016367,0.010205
21-10-2013,1.617207,1.368195,1.108463,0.96609,0.971383,0.16429,0.016329,0.010212
22-10-2013,1.613528,1.367596,1.108279,0.965344,0.97029,0.164403,0.016496,0.010184
23-10-2013,1.623271,1.377847,1.117319,0.97012,0.971817,0.164401,0.016343,0.01019
24-10-2013,1.616371,1.378094,1.120649,0.964134,0.963484,0.16465,0.016255,0.010265
25-10-2013,1.620089,1.380396,1.120825,0.962186,0.95996,0.16469,0.016273,0.010269
28-10-2013,1.61739,1.380529,1.120448,0.959969,0.957763,0.164636,0.016276,0.010249
29-10-2013,1.614179,1.37893,1.116545,0.954563,0.957506,0.164595,0.016258,0.010244
30-10-2013,1.604827,1.374306,1.111766,0.947867,0.955201,0.164468,0.016273,0.010184
31-10-2013,1.602615,1.372401,1.110803,0.947032,0.954381,0.164371,0.016308,0.010152
01-11-2013,1.604467,1.357976,1.101977,0.946253,0.958865,0.164352,0.016072,0.010171
04-11-2013,1.592382,1.3494,1.096011,0.946611,0.960052,0.164217,0.016077,0.010133
05-11-2013,1.59724,1.351698,1.099264,0.951203,0.95972,0.164231,0.016134,0.010139
06-11-2013,1.604802,1.347309,1.094691,0.950028,0.956938,0.16429,0.016088,0.010157
07-11-2013,1.608545,1.351808,1.096672,0.952744,0.959767,0.164401,0.016008,0.010137
08-11-2013,1.608881,1.340914,1.090953,0.945626,0.956718,0.164449,0.015911,0.010186
11-11-2013,1.600487,1.334793,1.083576,0.936944,0.953771,0.164457,0.015788,0.010081
12-11-2013,1.598696,1.340932,1.087666,0.936417,0.955183,0.164436,0.015753,0.010087
13-11-2013,1.589092,1.343996,1.090239,0.930492,0.953207,0.16442,0.015635,0.010038
14-11-2013,1.604905,1.348963,1.094691,0.936593,0.957231,0.164395,0.01578,0.010079
15-11-2013,1.605807,1.344899,1.089514,0.931012,0.955283,0.164414,0.015863,0.009976
18-11-2013,1.611396,1.348399,1.092395,0.937032,0.95802,0.164414,0.015946,0.009965
19-11-2013,1.611526,1.350439,1.09553,0.937032,0.958515,0.164417,0.016077,0.010014
20-11-2013,1.613892,1.356742,1.100497,0.94402,0.956526,0.164393,0.0161,0.009982
21-11-2013,1.610021,1.343382,1.090667,0.932836,0.956572,0.164398,0.015934,0.009979
22-11-2013,1.618699,1.347182,1.094092,0.922679,0.950769,0.164395,0.015876,0.00987
25-11-2013,1.623113,1.355234,1.102597,0.91659,0.948317,0.164374,0.016067,0.009873
26-11-2013,1.61671,1.352759,1.097984,0.919287,0.949713,0.164403,0.015999,0.009867
27-11-2013,1.620982,1.356779,1.102718,0.912326,0.94856,0.164401,0.01601,0.009878
28-11-2013,1.628293,1.357368,1.101006,0.90843,0.944171,0.164409,0.01599,0.009784
29-11-2013,1.634094,1.360396,1.103887,0.90843,0.944733,0.164409,0.016022,0.009776
02-12-2013,1.637787,1.358511,1.10329,0.912326,0.941451,0.164387,0.01601,0.009759
03-12-2013,1.635992,1.354206,1.10051,0.91166,0.939673,0.164393,0.016047,0.009715
04-12-2013,1.638888,1.359065,1.10595,0.913325,0.939938,0.164409,0.016035,0.00977
05-12-2013,1.637814,1.35864,1.108132,0.903179,0.936637,0.16443,0.016207,0.009765
06-12-2013,1.6334,1.366998,1.115324,0.9067,0.939232,0.164439,0.016239,0.009829
09-12-2013,1.632893,1.370652,1.120812,0.910581,0.938597,0.164696,0.016353,0.009696
10-12-2013,1.642522,1.374023,1.123532,0.909008,0.940265,0.164954,0.016428,0.009684
11-12-2013,1.645576,1.376444,1.127396,0.914662,0.942969,0.164989,0.016399,0.009728
12-12-2013,1.637626,1.378607,1.127777,0.904814,0.944135,0.16497,0.016236,0.009755
13-12-2013,1.633987,1.375081,1.124429,0.892538,0.939682,0.164976,0.016088,0.009658
16-12-2013,1.630497,1.373928,1.124101,0.895255,0.944457,0.164981,0.01608,0.009683
17-12-2013,1.629965,1.376292,1.127269,0.894135,0.94402,0.164976,0.016186,0.009706
18-12-2013,1.62779,1.377126,1.13025,0.89214,0.943254,0.164987,0.016205,0.009744
19-12-2013,1.6387,1.368495,1.118181,0.884799,0.933297,0.164968,0.016121,0.009596
20-12-2013,1.636474,1.365579,1.113214,0.886375,0.937111,0.164981,0.01601,0.00959
23-12-2013,1.63316,1.367839,1.116882,0.89222,0.939664,0.164978,0.016124,0.009613
24-12-2013,1.635029,1.369994,1.119157,0.893017,0.942045,0.165011,0.016171,0.009599
25-12-2013,1.63709,1.368195,1.116682,0.892698,0.940681,0.164976,0.016195,0.009588
26-12-2013,1.635403,1.366848,1.115698,0.891742,0.940318,0.164976,0.016184,0.009567
27-12-2013,1.641632,1.369619,1.115885,0.888652,0.939143,0.164976,0.016158,0.009535
30-12-2013,1.648234,1.375024,1.121831,0.885504,0.933968,0.165052,0.016215,0.009495
31-12-2013,1.649512,1.381006,1.127142,0.891981,0.939408,0.16524,0.016186,0.00953
01-01-2014,1.656397,1.374495,1.12021,0.891504,0.941682,0.165453,0.01618,0.009497
02-01-2014,1.658072,1.376671,1.121705,0.889205,0.939452,0.165453,0.016171,0.009495
03-01-2014,1.644791,1.366662,1.112174,0.890631,0.937286,0.165544,0.016113,0.009539
06-01-2014,1.641309,1.359601,1.104936,0.896539,0.94069,0.165522,0.016069,0.009532
07-01-2014,1.641794,1.363196,1.106488,0.8967,0.938007,0.165489,0.016049,0.009596
08-01-2014,1.640016,1.361637,1.099723,0.891742,0.928247,0.16553,0.016108,0.00955
09-01-2014,1.64471,1.357202,1.097093,0.889047,0.924018,0.165527,0.016098,0.009538
10-01-2014,1.647908,1.360711,1.102743,0.889759,0.922101,0.165426,0.016186,0.009539
13-01-2014,1.64943,1.367185,1.108647,0.901307,0.917086,0.165503,0.016276,0.00962
14-01-2014,1.638995,1.366998,1.1121,0.904977,0.918949,0.165747,0.016268,0.009698
15-01-2014,1.643412,1.366848,1.10742,0.896138,0.913476,0.165804,0.016268,0.009599
16-01-2014,1.636179,1.359934,1.099868,0.890551,0.913392,0.165673,0.01625,0.009563
17-01-2014,1.635296,1.361804,1.105241,0.88199,0.914746,0.165404,0.016281,0.009588
20-01-2014,1.641794,1.352759,1.097213,0.877424,0.911993,0.165555,0.016247,0.009593
21-01-2014,1.642414,1.354903,1.097864,0.880437,0.913042,0.165486,0.016229,0.009595
22-01-2014,1.647528,1.355914,1.098539,0.880592,0.911743,0.165546,0.016137,0.009595
23-01-2014,1.656205,1.354224,1.096227,0.884486,0.900739,0.165527,0.016163,0.009557
24-01-2014,1.663478,1.368907,1.113561,0.87604,0.899855,0.165514,0.016095,0.009674
27-01-2014,1.649049,1.368794,1.118819,0.86949,0.903996,0.165593,0.015941,0.009799
28-01-2014,1.657495,1.367465,1.115586,0.87321,0.899718,0.165615,0.015778,0.009741
